,name,url,price,product_code,img_url,size,category_path,img_file
58,Royal Sea Cooked Shrimp Tail Off 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=71266&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,8.5,71266.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13047082_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,13047082_M1.jpg
59,Okeanoss Frozen Boiled Scallop 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=67746&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,11.95,67746.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12321135_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,12321135_M1.jpg
60,Okeanoss Frozen Saba Mackerel Fillet 400G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=67738&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,5.85,67738.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12317670_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,12317670_M1.jpg
61,Seaco - Frozen Grouper Fillet 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=68160&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,7.9,68160.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13005783_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,13005783_M1.jpg
62,Oriental Delight Frozen Mackerel - Terriyaki,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=16702&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,6.5,16702.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12184695_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,12184695_M1.jpg
63,Okeanoss Frozen Salmon Portion 300G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=16578&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,7.35,16578.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12170170_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,12170170_M1.jpg
64,Kibun Kanimi Chunk Imitation Crab Leg 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=13742&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,4.7,13742.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11404916_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,11404916_M1.jpg
65,Emborg - Snails With Garlic Butter 67G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=14430&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13698&storeId=10001,8.95,14430.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11607131_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,11607131_M1.jpg
66,Jurong Farm Frozen Frog Legs 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=13148&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,18.9,13148.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11127824_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,11127824_M1.jpg
67,Ocean Fresh Delite Cod Steak 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=13482&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,28.8,13482.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11263164_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,11263164_M1.jpg
68,DODO Crab Flavoured Stick - Frozen 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=38023&productId=12006&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,1.7,12006.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10725742_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,10725742_M1.jpg
69,Fukuyama Frozen Hokkaido Scallop 1KG,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=11646&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13522&storeId=10001,35.5,11646.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10553899_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,10553899_M1.jpg
70,FairPrice Tempura Premium Hake Fish Fillets 2S 220G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=11352&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13505&parent_category_rn=13505&storeId=10001,4.2,11352.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10270004_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,10270004_M1.jpg
71,Seagift - Natural Scallop In Yam Basket 9S 225G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=473006&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13637&storeId=10001,6.3,473006.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13081255_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,13081255_M1.jpg
72,Highliner - Sole Fillet 227G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=477516&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13637&storeId=10001,5.7,477516.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13074882_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,13074882_M1.jpg
73,Highliner - Cod Loin 227G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13698&productId=477514&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13637&storeId=10001,5.8,477514.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13074881_M1.jpg,,Chilled & Frozen->Frozen Meat & Fish->Seafood,13074881_M1.jpg
74,US Driscoll Raspberry 170G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13665&productId=12048&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13504&parent_category_rn=13504&storeId=10001,6.95,12048.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10750390_M1.jpg,,Fresh Food->Fruits->Exotic Fruits,10750390_M1.jpg
75,Australian Red Seedless Grapes 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13665&productId=256672&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13504&parent_category_rn=13504&storeId=10001,4.95,256672.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13052015_M1.jpg,,Fresh Food->Fruits->Exotic Fruits,13052015_M1.jpg
76,USASouth America Blueberry 125G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13665&productId=11702&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13504&parent_category_rn=13504&storeId=10001,2.95,11702.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10632060_M1.jpg,,Fresh Food->Fruits->Exotic Fruits,10632060_M1.jpg
77,Narcissus Pickled Lettuce 182G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=75968&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,0.65,75968.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13055486_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13055486_M1.jpg
78,Ice Cool Pcs  Stems Mushroom 425G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=75846&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.4,75846.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13048686_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13048686_M1.jpg
79,Ice Cool Cream Style Corn 425G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=75550&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13586&storeId=10001,1.05,75550.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13038734_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13038734_M1.jpg
80,Cixin Vegetarian Lo Han Chai 285G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=75366&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.1,75366.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13034002_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13034002_M1.jpg
81,AAA Bamboo In Chilli Oil 170G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74872&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.5,74872.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13021218_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13021218_M1.jpg
82,Hosen Bamboo Shoot 552G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74870&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.3,74870.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13021216_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13021216_M1.jpg
83,Yifon Tea Tree Mushrooms 170G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74646&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.95,74646.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13015047_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13015047_M1.jpg
84,Yifon Spicy Nameko Mushroom 170G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74644&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.95,74644.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13015041_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13015041_M1.jpg
85,Yifon Spicy Golden Mushrooms 170G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74640&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.95,74640.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13014959_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13014959_M1.jpg
86,Hosen Bailing Mushroom 815G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74868&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,3.1,74868.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13021215_M1.jpg,,Groceries->Canned Food->Canned Vegetables,13021215_M1.jpg
87,Hunts Whole Peeled Plum Tomatoes 411G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=74078&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.45,74078.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12650609_M1.jpg,,Groceries->Canned Food->Canned Vegetables,12650609_M1.jpg
88,Tai Hua Preserved Soy Bean 380G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=40570&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.65,40570.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12038049_M1.jpg,,Groceries->Canned Food->Canned Vegetables,12038049_M1.jpg
89,Narcissus Mushrooms Sliced Pieces  Stems 425G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39786&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.4,39786.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11724063_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11724063_M1.jpg
90,AAA Olive Vegetable With Mushroom 180G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39666&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.4,39666.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11665884_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11665884_M1.jpg
91,Hunts Diced Tomato - Roasted Garlic 411G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39330&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.85,39330.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11486333_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11486333_M1.jpg
92,Hunts Diced Tomato - Basil Garlic  Oregano 411G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39328&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.85,39328.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11486317_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11486317_M1.jpg
93,FairPrice Vegetarian - Chai Charng 283G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39308&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13510&parent_category_rn=13622&storeId=10001,1.75,39308.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11460467_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11460467_M1.jpg
94,FairPrice Vegetarian - Mock Chicken 283G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39306&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=38019&storeId=10001,1.75,39306.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11460459_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11460459_M1.jpg
95,Companion - Peking Vegetarian Roast Duck  285G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39068&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.3,39068.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11245927_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11245927_M1.jpg
96,Companion -Asst Oriental Delights Lo-Han-Chai 285G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39066&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.3,39066.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11245871_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11245871_M1.jpg
97,Companion - Braised Vegetarian Abalone 285G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=39062&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,2.3,39062.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11245441_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11245441_M1.jpg
98,FairPrice Boiled Ginko Nuts 397G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=38952&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.75,38952.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11206784_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11206784_M1.jpg
99,Delmonte Corn Box - Whole Kernel  380G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13586&productId=38834&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13543&storeId=10001,1.65,38834.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11178664_M1.jpg,,Groceries->Canned Food->Canned Vegetables,11178664_M1.jpg
